comp_id,event,name,sex,division,bw,dots,team,s,b,d,total
IPLCN_041,Full Power,成英浩,M,J15-19,82.4,260.98,,150.0,70.0,165.0,385.0
IPLCN_041,Full Power,潘明瑶,F,J20-23,55.5,215.72,,70.0,30.0,85.0,185.0
IPLCN_041,Bench Only,王维,M,ado,72.6,0.0,,,160.0,160.0,117.25
IPLCN_041,Bench Only,屈又铭,M,Open,81.4,0.0,,,170.0,170.0,116.04
IPLCN_041,Bench Only,戴明锋,M,Open,79.05,0.0,,,160.0,160.0,111.11
IPLCN_041,Bench Only,谢宏瑞,M,J20-23,65.05,0.0,,,140.0,140.0,110.89
IPLCN_041,Bench Only,赵泽钰,M,J20-23,87.6,0.0,,,165.0,165.0,108.18
IPLCN_041,Bench Only,徐莱,M,J20-23,80.85,0.0,,,150.0,150.0,102.79
IPLCN_041,Bench Only,张弘,M,M40-44,73.15,0.0,,,140.0,140.0,102.08
IPLCN_041,Bench Only,宋奕伯,M,Open,107.8,0.0,,,170.0,170.0,101.47
IPLCN_041,Bench Only,胡跃川,M,J20-23,111.2,0.0,,,165.0,165.0,97.33
IPLCN_041,Bench Only,乔鹏源,M,Open,59.9,0.0,,,105.0,105.0,88.75
IPLCN_041,Bench Only,陆鹏,M,J20-23,54.9,0.0,,,95.0,95.0,86.54
IPLCN_041,Bench Only,张学旺,M,J15-19,121.5,0.0,,,150.0,150.0,85.79
IPLCN_041,Bench Only,王浩一,M,J15-19,59.9,0.0,,,100.0,100.0,84.52
IPLCN_041,Bench Only,孙宏伟,M,Open,89.9,0.0,,,107.5,107.5,69.55
IPLCN_041,Bench Only,冯承怡,F,Open,55.65,0.0,,,40.0,40.0,46.56
IPLCN_041,Deadlift Only,索世豪,M,Open,65.35,173.65,,,,220.0,220.0
IPLCN_041,Deadlift Only,Unknown,M,Open,89.9,173.06,,,,267.5,267.5
IPLCN_041,Deadlift Only,姚扬宏,M,M40-44,77.5,168.68,,,,240.0,240.0
IPLCN_041,Deadlift Only,祁亮,M,Open,129.3,151.43,,,,270.0,270.0
IPLCN_041,Deadlift Only,李东强,M,Open,66.6,140.1,,,,180.0,180.0
IPLCN_041,Deadlift Only,周文好,M,J20-23,98.4,139.47,,,,225.0,225.0
IPLCN_041,Deadlift Only,赵冠伟,M,Open,58.65,137.62,,,,160.0,160.0
IPLCN_042,Full Power,陶兴国,M,Open,97.55,485.38,,310.0,180.0,290.0,780.0
IPLCN_042,Full Power,李雨龙,M,Open,115.3,481.78,,300.0,227.5,300.0,827.5
IPLCN_042,Full Power,毛博威,M,Open,94.75,479.29,,285.0,170.0,305.0,760.0
IPLCN_042,Full Power,任力,M,Open,77.5,462.12,,255.0,137.5,265.0,657.5
IPLCN_042,Full Power,张龙川,M,Open,86.8,403.52,,225.0,142.5,245.0,612.5
IPLCN_042,Full Power,姚亮,M,120-23,98.05,397.35,,240.0,170.0,230.0,640.0
IPLCN_042,Full Power,杨泽,M,Open,64.85,396.95,,185.0,100.0,215.0,500.0
IPLCN_042,Full Power,励明渊,M,Open,77.55,386.41,,212.5,105.0,232.5,550.0
IPLCN_042,Full Power,毛泽峰,M,Open,103.2,379.6,,260.0,140.0,225.0,625.0
IPLCN_042,Full Power,童一波,M,Open,83.75,376.15,,200.0,150.0,210.0,560.0
IPLCN_042,Full Power,徐蒙慧,F,Open,67.0,373.27,,150.0,60.0,150.0,360.0
IPLCN_042,Full Power,魏文武,M,Open,79.75,367.86,,182.5,135.0,215.0,532.5
IPLCN_042,Full Power,沈雁,M,M45-49,88.4,362.16,,210.0,132.5,212.5,555.0
IPLCN_042,Full Power,胡朝辉,M,Open,74.15,361.35,,165.0,120.0,215.0,500.0
IPLCN_042,Full Power,蔡立,M,Open,66.75,355.49,,160.0,97.5,200.0,457.5
IPLCN_042,Full Power,满金龙,M,Open,72.85,354.59,,175.0,110.0,200.0,485.0
IPLCN_042,Full Power,王俊柏,M,J20-23,72.8,349.27,,185.0,112.5,180.0,477.5
IPLCN_042,Full Power,董西楚,M,Open,66.0,344.2,,200.0,132.5,225.0,557.5
IPLCN_042,Full Power,侯文强,M,Open,86.75,342.68,,215.0,105.0,200.0,520.0
IPLCN_042,Full Power,陈开俊,M,Open,88.6,340.56,,177.5,120.0,225.0,522.5
IPLCN_042,Full Power,胡俊涛,M,J20-23,64.45,337.0,,140.0,117.5,165.0,422.5
IPLCN_042,Full Power,顾英灏,M,M50-54,88.05,335.11,,190.0,120.0,202.5,512.5
IPLCN_042,Full Power,梁俊华,M,J15-19,52.0,330.44,,115.0,57.5,172.5,345.0
IPLCN_042,Full Power,林骏楠,M,Open,141.8,330.37,,235.0,120.0,250.0,605.0
IPLCN_042,Full Power,杨丹,M,Open,74.7,323.67,,207.5,112.5,130.0,450.0
IPLCN_042,Full Power,何东炬,M,Open,81.3,321.05,,170.0,115.0,185.0,470.0
IPLCN_042,Full Power,沈玉明,M,M60-64,73.1,320.97,,140.0,107.5,192.5,440.0
IPLCN_042,Full Power,陈志宏,M,M55-59,93.25,317.72,,170.0,130.0,200.0,500.0
IPLCN_042,Full Power,刘舒冠,F,Open,49.7,314.6,,90.0,50.0,110.0,250.0
IPLCN_042,Full Power,王国萍,F,M50-54,58.8,272.3,,85.0,45.0,112.5,242.5
IPLCN_042,Full Power,赵茜茜,F,Open,46.3,271.68,,82.5,42.5,80.0,205.0
IPLCN_042,Bench Only,李雨龙,M,Open,115.3,125.18,,,215.0,,215.0
IPLCN_042,Bench Only,宋一宝,M,Open,80.35,106.61,,,155.0,,155.0
IPLCN_042,Bench Only,邵威战,M,Open,78.3,103.02,,,147.5,,147.5
IPLCN_042,Bench Only,余思丞,M,J20-23,73.25,101.99,,,140.0,,140.0
IPLCN_042,Bench Only,叶少华,M,Open,86.35,6066.0,,,150.0,,150.0
IPLCN_042,Bench Only,胡文杰,M,Open,118.2,95.24,,,165.0,,165.0
IPLCN_042,Bench Only,闻煜,M,Open,85.7,94.52,,,142.5,,142.5
IPLCN_042,Deadlift Only,沈奕华,M,J15-19,55.3,174.23,,,,192.5,192.5
IPLCN_042,Deadlift Only,梁俊华,M,J15-19,52.0,172.4,,,,180.0,180.0
IPLCN_042,Deadlift Only,周枫,M,Open,63.1,164.17,,,,202.5,202.5
IPLCN_042,Deadlift Only,陈嘉鸿,M,J15-19,89.75,158.64,,,,245.0,245.0
IPLCN_042,Deadlift Only,江建明,M,Open,66.6,147.88,,,,190.0,190.0
IPLCN_042,Deadlift Only,陈佳中,M,J20-23,73.1,131.3,,,,180.0,180.0
IPLCN_043,Full Power,李雨龙,M,Open,115.0,469.11,,295.0,210.0,300.0,805.0
IPLCN_043,Full Power,傅容生,M,Open,79.85,431.44,,235.0,150.0,240.0,625.0
IPLCN_043,Full Power,许智能,M,J20-23,98.15,428.2,,245.0,182.5,262.5,690.0
IPLCN_043,Full Power,陈思,M,Open,73.95,427.14,,212.5,132.5,245.0,590.0
IPLCN_043,Full Power,封罗科,M,Open,79.45,425.81,,225.0,140.0,250.0,615.0
IPLCN_043,Full Power,晋良华,M,Open,85.75,424.38,,257.5,127.5,255.0,640.0
IPLCN_043,Full Power,朱彦棋,M,J20-23,66.15,424.35,,215.0,117.5,210.0,542.5
IPLCN_043,Full Power,刘珂源,M,J20-23,97.2,419.16,,265.0,140.0,267.5,672.5
IPLCN_043,Full Power,蒋冬伟,M,J20-23,67.2,413.68,,200.0,110.0,225.0,535.0
IPLCN_043,Full Power,郑旭鹏,M,Open,67.3,403.58,,205.0,107.5,210.0,522.5
IPLCN_043,Full Power,黄岩,M,J20-23,80.35,402.35,,210.0,135.0,240.0,585.0
IPLCN_043,Full Power,邓胜景,M,Open,61.65,396.34,,180.0,100.0,200.0,480.0
IPLCN_043,Full Power,张宇,M,Open,118.85,391.79,,260.0,160.0,260.0,680.0
IPLCN_043,Full Power,罗飞,M,Open,88.5,391.3,,220.0,130.0,250.0,600.0
IPLCN_043,Full Power,严墨韬,M,Open,98.7,388.45,,225.0,137.5,265.0,627.5
IPLCN_043,Full Power,郑传洋,M,Open,87.55,383.66,,215.0,120.0,250.0,585.0
IPLCN_043,Full Power,刘明共,Unknown,Unknown,,0.0,,225.0,,,
IPLCN_043,Full Power,Unknown,M,Open,89.1,383.44,,,145.0,,590.0
IPLCN_043,Full Power,张鹏飞,M,Open,87.8,376.54,,225.0,155.0,195.0,575.0
IPLCN_043,Full Power,潘星宇,M,J20-23,71.65,371.49,,187.5,112.5,202.5,502.5
IPLCN_043,Full Power,向先西,M,Open,80.8,370.19,,200.0,115.0,225.0,540.0
IPLCN_043,Full Power,乔勇,M,Open,78.75,368.9,,190.0,115.0,225.0,530.0
IPLCN_043,Full Power,蒋芮,M,Open,78.6,365.84,,200.0,105.0,220.0,525.0
IPLCN_043,Full Power,赖俊君,M,Open,73.6,363.11,,175.0,115.0,210.0,500.0
IPLCN_043,Full Power,陈四平,M,M55-59,63.6,354.55,,145.0,102.5,192.5,440.0
IPLCN_043,Full Power,蔡祯昊,M,Open,74.3,353.66,,185.0,90.0,215.0,490.0
IPLCN_043,Full Power,于明,M,Open,88.35,339.42,,200.0,115.0,205.0,520.0
IPLCN_043,Full Power,徐岗,M,Open,65.2,332.09,,155.0,90.0,175.0,420.0
IPLCN_043,Full Power,马玉霞,F,Open,51.15,320.58,,100.0,47.5,112.5,260.0
IPLCN_043,Full Power,梅海波,M,M40-44,95.35,319.11,,190.0,125.0,192.5,507.5
IPLCN_043,Full Power,李营莉,F,Open,72.15,303.31,,125.0,50.0,130.0,305.0
IPLCN_043,Full Power,张甜静,F,Open,82.25,302.09,,130.0,55.0,140.0,325.0
IPLCN_043,Full Power,李世豪,M,J20-23,92.4,301.57,,177.5,110.0,185.0,472.5
IPLCN_043,Full Power,吴艳玲,F,M40-44,58.35,284.93,,105.0,42.5,105.0,252.5
IPLCN_043,Full Power,文钊,F,Open,66.7,275.48,,105.0,42.5,117.5,265.0
IPLCN_043,Full Power,杨夏,F,Open,49.45,271.54,,77.5,37.5,100.0,215.0
IPLCN_043,Bench Only,李雨龙,M,Open,115.0,122.38,,,210.0,,210.0
IPLCN_043,Bench Only,苏潇燃,M,J20-23,74.95,122.01,,,170.0,,170.0
IPLCN_043,Bench Only,李焕强,M,Open,70.95,107.91,,,145.0,,145.0
IPLCN_043,Bench Only,华毅文,M,Open,81.65,102.21,,,150.0,,150.0
IPLCN_043,Bench Only,牟彬,M,M40-44,87.9,101.44,,,155.0,,155.0
IPLCN_043,Bench Only,张荷,M,Open,64.45,99.7,,,125.0,,125.0
IPLCN_043,Bench Only,陈久超,M,Open,77.75,98.2,,,140.0,,140.0
IPLCN_043,Bench Only,杨宇城,M,Open,64.05,78.14,,,97.5,,97.5
IPLCN_043,Deadlift Only,张正阳,M,Open,97.0,190.28,,,,,305.0
IPLCN_043,Deadlift Only,赵蕊,F,Open,52.85,189.84,,,,,157.5
IPLCN_043,Deadlift Only,丁晓娇,F,Open,45.95,143.27,,,,,107.5
IPLCN_043,Deadlift Only,樊华,M,J15-19,82.55,132.05,,,,,195.0
IPLCN_043,Deadlift Only,梅海波,M,ado,95.35,125.76,,,,,200.0
IPLCN_043,Deadlift Only,穆妮赛艾尼,F,J15-19,80.4,117.49,,,,,125.0
IPLCN_044,Full Power,李佳,M,J20-23,73.05,447.0,,262.5,125.0,225.0,612.5
IPLCN_044,Full Power,张赞,M,M40-44,71.7,404.57,,202.5,132.5,212.5,547.5
IPLCN_044,Full Power,宋忠动,M,Open,99.35,390.42,,225.0,160.0,247.5,632.5
IPLCN_044,Full Power,何宇辰,M,Open,73.95,380.08,,190.0,120.0,215.0,525.0
IPLCN_044,Full Power,马沁要,F,J15-19,51.85,378.62,,125.0,45.0,140.0,310.0
IPLCN_044,Full Power,曹吉荣,M,J15-19,88.15,374.13,,232.5,120.0,220.0,572.5
IPLCN_044,Full Power,刘耀东,M,J20-23,111.8,373.83,,240.0,155.0,240.0,635.0
IPLCN_044,Full Power,栾敏敏,F,M40-44,73.7,368.66,,157.5,62.5,155.0,375.0
IPLCN_044,Full Power,莫人瑞,M,Open,97.05,368.0,,220.0,110.0,260.0,590.0
IPLCN_044,Full Power,谌勇,M,M55-59,103.02,364.68,,225.0,150.0,225.0,600.0
IPLCN_044,Full Power,龚杭麟,F,J20-23,59.25,357.57,,120.0,50.0,150.0,320.0
IPLCN_044,Full Power,康鹏健,M,Open,70.85,357.57,,190.0,95.0,195.0,480.0
IPLCN_044,Full Power,程勇,M,M45-49,67.0,348.71,,170.0,100.0,180.0,450.0
IPLCN_044,Full Power,王海燕,F,Open,51.9,347.85,,112.5,57.5,115.0,285.0
IPLCN_044,Full Power,席卫东,M,M55-59,97.75,346.6,,210.0,137.5,210.0,557.5
IPLCN_044,Full Power,齐子廉,M,Open,72.65,344.25,,175.0,100.0,195.0,470.0
IPLCN_044,Full Power,孙洪刚,M,M45-49,95.9,341.78,,220.0,120.0,205.0,545.0
IPLCN_044,Full Power,龙慧芬,F,M45-49,53.3,335.53,,112.5,52.5,115.0,280.0
IPLCN_044,Full Power,谢卓琳,F,J20-23,75.7,334.38,,150.0,75.0,120.0,345.0
IPLCN_044,Full Power,田非,M,Open,86.5,333.31,,180.0,105.0,220.0,505.0
IPLCN_044,Full Power,王志刚,M,M55-59,72.65,314.95,,170.0,95.0,165.0,430.0
IPLCN_044,Full Power,叶欣茹,F,J20-23,66.5,309.81,,110.0,67.5,120.0,297.5
IPLCN_044,Full Power,程嘉乐,M,J20-23,74.1,300.05,,170.0,85.0,160.0,415.0
IPLCN_044,Full Power,冯楷清,M,J15-19,119.45,297.66,,220.0,92.5,205.0,517.5
IPLCN_044,Full Power,刘海玲,F,M45-49,67.65,286.12,,97.5,55.0,125.0,277.5
IPLCN_044,Full Power,杨博伟,M,Open,72.95,266.62,,120.0,105.0,773.0,998.0
IPLCN_044,Full Power,陶凯,M,M40-44,66.5,237.65,,110.0,65.0,130.0,305.0
IPLCN_044,Bench Only,陈琨,M,Open,85.8,114.35,,,172.5,,172.5
IPLCN_044,Bench Only,殷超群,M,Open,79.95,112.09,,,162.5,,162.5
IPLCN_044,Bench Only,李哲宇,M,Open,87.45,111.56,,,170.0,,170.0
IPLCN_044,Bench Only,林泉宏,M,Open,160.0,93.24,,,145.0,,145.0
IPLCN_044,Bench Only,王维,M,J15-19,58.9,77.14,,,90.0,,90.0
IPLCN_044,Deadlift Only,丁力,M,J20-23,89.05,162.52,,,,250.0,250.0
IPLCN_044,Deadlift Only,李恩,M,Open,74.45,162.18,,,,225.0,225.0
IPLCN_044,Deadlift Only,高世洁,F,J15-19,82.05,134.94,,,,145.0,145.0
IPLCN_045,Full Power,陈楚其,M,Open,81.65,478.69,,247.5,155.0,300.0,702.5
IPLCN_045,Full Power,股超群,M,Open,82.3,471.44,,265.0,170.0,260.0,695.0
IPLCN_045,Full Power,熊锦,M,Open,66.8,446.55,,180.0,140.0,255.0,575.0
IPLCN_045,Full Power,袁顺锋,M,Open,74.4,439.89,,240.0,135.0,235.0,610.0
IPLCN_045,Full Power,张超,M,Open,73.9,391.12,,190.0,125.0,225.0,540.0
IPLCN_045,Full Power,栾敏敏,F,Open,70.3,365.7,,160.0,62.5,140.0,362.5
IPLCN_045,Full Power,李智,M,Open,73.95,354.75,,175.0,115.0,200.0,490.0
IPLCN_045,Full Power,高凡,M,Open,87.65,352.3,,195.0,127.5,215.0,537.5
IPLCN_045,Full Power,陈明东,M,J20-23,87.4,334.77,,205.0,105.0,200.0,510.0
IPLCN_045,Full Power,方丽,F,M40-44,73.4,283.26,,130.0,57.5,100.0,287.5
IPLCN_045,Full Power,杨博伟,M,Open,71.55,255.29,,112.5,102.5,130.0,345.0
IPLCN_045,Bench Only,陈琨,M,Open,84.8,0.0,,,165.0,165.0,110.07
IPLCN_045,Bench Only,程剑晖,M,Open,108.85,0.0,,,180.0,180.0,107.03
IPLCN_045,Bench Only,汪锦鹏,M,Open,56.8,0.0,,,152.5,152.5,8886.0
IPLCN_045,Bench Only,袁顺锋,M,Open,74.4,0.0,,,135.0,135.0,97.35
IPLCN_045,Bench Only,蒋青霖,M,Open,79.15,0.0,,,120.0,120.0,83.27
IPLCN_045,Bench Only,覃佐彬,M,Open,67.1,0.0,,,90.0,6.0,69.67
IPLCN_045,Bench Only,方丽,F,M40-44,73.4,0.0,,,99.0,65.0,64.04
IPLCN_045,Bench Only,吴虞,F,Open,51.4,0.0,,,30.0,30.0,36.86
IPLCN_045,Deadlift Only,王贤哲,M,Open,78.55,174.28,,,,,250.0
IPLCN_045,Deadlift Only,方丽,F,M40-44,73.4,135.47,,,,,137.5
IPLCN_045,Deadlift Only,雷金晶,F,Open,73.75,117.93,,,,,120.0
IPLCN_045,Deadlift Only,胡梦婷,F,Open,55.95,110.18,,,,,56.0
IPLCN_046,Full Power,张宇航,M,Open,66.95,447.76,,235.0,127.5,215.0,577.5
IPLCN_046,Full Power,宫潼,M,Open,72.9,434.82,,230.0,145.0,220.0,595.0
IPLCN_046,Full Power,刘卓,M,Open,91.4,407.45,,215.0,140.0,280.0,635.0
IPLCN_046,Full Power,张春波,M,Open,107.9,387.82,,235.0,150.0,-326.0,59.0
IPLCN_046,Full Power,张博远,M,Open,80.8,382.19,,220.0,102.5,235.0,557.5
IPLCN_046,Full Power,胡乃臣,M,M40-44,109.7,379.44,,240.0,140.0,260.0,640.0
IPLCN_046,Full Power,李倚天,M,Open,72.4,374.41,,180.0,120.0,210.0,510.0
IPLCN_046,Full Power,贾德镇,M,Open,96.5,368.95,,240.0,120.0,230.0,590.0
IPLCN_046,Full Power,张伯浩,M,Open,79.65,359.49,,185.0,120.0,215.0,520.0
IPLCN_046,Full Power,装宇轩,M,Open,106.6,347.69,,230.0,145.0,205.0,580.0
IPLCN_046,Full Power,贾永健,M,Open,88.5,344.01,,180.0,117.5,230.0,527.5
IPLCN_046,Full Power,夏亮,M,M40-44,86.5,336.61,,192.5,117.5,200.0,510.0
IPLCN_046,Full Power,张一诺,M,J15-19,71.05,330.86,,165.0,105.0,175.0,445.0
IPLCN_046,Full Power,伊军,M,J15-19,59.2,328.58,,130.0,75.0,180.0,385.0
IPLCN_046,Full Power,郭少杰,M,Open,94.85,327.78,,200.0,130.0,190.0,520.0
IPLCN_046,Full Power,王钰博,M,J15-19,99.2,324.28,,200.0,120.0,205.0,525.0
IPLCN_046,Full Power,孙伟,M,Open,101.9,305.29,,185.0,115.0,200.0,500.0
IPLCN_046,Full Power,陈久震,M,Open,76.35,305.03,,150.0,100.0,180.0,430.0
IPLCN_046,Full Power,苏鹏,M,J20-23,73.7,304.74,,170.0,90.0,160.0,420.0
IPLCN_046,Full Power,姚慧文,F,Open,59.0,302.52,,115.0,45.0,110.0,270.0
IPLCN_046,Full Power,陆志乾,M,J15-19,74.2,278.12,,135.0,90.0,160.0,385.0
IPLCN_046,Full Power,倪士伟,M,J20-23,124.1,264.15,,180.0,105.0,180.0,465.0
IPLCN_046,Full Power,周芳,F,Open,63.25,260.19,,80.0,55.0,107.5,242.5
IPLCN_046,Full Power,张紫嫣,F,Open,59.0,218.49,,67.5,30.0,97.5,195.0
IPLCN_046,Bench Only,王维,Unknown,Open,71.5,122.15,,,165.0,,165.0
IPLCN_046,Bench Only,屈又铭,Unknown,Open,83.4,112.77,,,167.5,,167.5
IPLCN_046,Bench Only,辛子豪,Unknown,J20-23,59.05,100.49,,,117.5,,117.5
IPLCN_046,Bench Only,吕达熹,Unknown,Open,82.85,97.99,,,145.0,,145.0
IPLCN_046,Bench Only,张宇航,Unknown,Open,66.95,96.92,,,125.0,,125.0
IPLCN_046,Bench Only,杨金易,Unknown,Open,66.75,93.24,,,120.0,,120.0
IPLCN_046,Bench Only,王卓,Unknown,M40-44,98.9,89.68,,,145.0,,145.0
IPLCN_046,Bench Only,徐名汉,Unknown,Open,78.8,86.97,,,125.0,,125.0
IPLCN_046,Bench Only,王钰博,Unknown,J15-19,99.2,72.58,,,117.5,,117.5
IPLCN_046,Bench Only,李浩钰,Unknown,Open,81.8,71.47,,,105.0,,105.0
IPLCN_046,Bench Only,王晓军,Unknown,Open,98.1,68.28,,,110.0,,110.0
IPLCN_046,Bench Only,唐玮朝,Unknown,Open,57.3,65.8,,,75.0,,75.0
IPLCN_046,Deadlift Only,刘卓,M,Open,91.4,179.66,,,280.0,,280.0
IPLCN_046,Deadlift Only,索世豪,M,Open,64.4,175.58,,,220.0,,220.0
IPLCN_046,Deadlift Only,张宇航,M,Open,66.95,172.51,,,222.5,,222.5
IPLCN_046,Deadlift Only,刘孝宽,M,Open,88.65,156.38,,,240.0,,240.0
IPLCN_046,Deadlift Only,王浩宇,M,Open,72.65,153.82,,,210.0,,210.0
IPLCN_046,Deadlift Only,王金龙,M,J15-19,107.9,131.26,,,220.0,,220.0
IPLCN_046,Deadlift Only,郭洪枫,M,120-23,88.95,130.09,,,200.0,,200.0
IPLCN_046,Deadlift Only,赵冠伟,M,Open,58.55,129.21,,,150.0,,150.0
IPLCN_046,Deadlift Only,王汉兴,M,Open,77.6,126.41,,,180.0,,180.0
IPLCN_046,Deadlift Only,杨君,F,Open,51.0,123.56,,,100.0,,100.0
IPLCN_046,Deadlift Only,李淑娟,F,M60-64,47.2,120.85,,,92.5,,92.5
IPLCN_046,Deadlift Only,周爽爽,F,Open,67.2,95.74,,,92.5,,92.5
IPLCN_046,Deadlift Only,刘怀睿,M,Open,49.95,79.66,,,80.0,,80.0
IPLCN_046,Deadlift Only,刘博杰,M,Open,90.0,64.66,,,100.0,,100.0
IPLCN_047,Full Power,陈英斌,M,Open,118.4,465.85,,322.5,190.0,295.0,807.5
IPLCN_047,Full Power,马俊凯,M,Open,88.6,459.51,,285.0,185.0,235.0,705.0
IPLCN_047,Full Power,Unknown,M,Open,109.6,441.85,,312.5,172.5,260.0,745.0
IPLCN_047,Full Power,任相龙,M,Open,116.5,435.08,,275.0,182.5,292.5,750.0
IPLCN_047,Full Power,刘展航,M,Open,76.85,427.43,,220.0,112.5,272.5,605.0
IPLCN_047,Full Power,警明凯,M,Open,66.35,425.36,,200.0,125.0,220.0,545.0
IPLCN_047,Full Power,杨丰溢,M,J15-19,69.7,416.25,,185.0,130.0,237.5,552.5
IPLCN_047,Full Power,周业卓,F,Open,62.55,415.89,,160.0,60.0,165.0,385.0
IPLCN_047,Full Power,孟茗静,F,Open,73.85,392.81,,152.5,80.0,167.5,400.0
IPLCN_047,Full Power,褚涛,M,J20-23,105.1,385.83,,250.0,140.0,250.0,640.0
IPLCN_047,Full Power,孟锦昕,M,Open,102.5,383.73,,230.0,170.0,230.0,630.0
IPLCN_047,Full Power,杨镇泽,M,Open,93.95,383.07,,225.0,110.0,270.0,605.0
IPLCN_047,Full Power,邹温琪,M,J20-23,104.2,378.11,,240.0,135.0,250.0,625.0
IPLCN_047,Full Power,胡跃川,M,J20-23,110.9,371.99,,230.0,170.0,230.0,630.0
IPLCN_047,Full Power,闫宇东,M,J20-23,86.3,368.41,,185.0,132.5,240.0,557.5
IPLCN_047,Full Power,黄佳怡,M,J15-19,79.1,359.25,,190.0,112.5,215.0,517.5
IPLCN_047,Full Power,付青,F,Open,50.1,356.6,,115.0,55.0,115.0,285.0
IPLCN_047,Full Power,胡玥晗,F,Open,75.8,348.68,,137.5,67.5,155.0,360.0
IPLCN_047,Full Power,丁富硕,M,J15-19,63.55,344.68,,157.5,80.0,190.0,427.5
IPLCN_047,Full Power,陈希越,M,J15-19,68.05,295.01,,140.0,80.0,165.0,385.0
IPLCN_047,Full Power,王奕衡,M,J15-19,67.2,291.9,,140.0,82.5,155.0,377.5
IPLCN_047,Bench Only,邝宇航,M,J20-23,82.05,0.0,,,190.0,,190.0
IPLCN_047,Bench Only,王柱,M,Open,107.6,0.0,,,200.0,,200.0
IPLCN_047,Bench Only,周欣来,M,Open,85.55,0.0,,,170.0,,170.0
IPLCN_047,Bench Only,陈子健,M,J20-23,63.85,0.0,,,137.5,,137.5
IPLCN_047,Bench Only,孙超凡,M,Open,120.5,0.0,,,190.0,,190.0
IPLCN_047,Bench Only,陈宇航,M,Open,89.2,0.0,,,167.5,,167.5
IPLCN_047,Bench Only,周雨,M,Open,71.4,0.0,,,135.0,,135.0
IPLCN_047,Bench Only,董鹏辉,M,J20-23,79.65,0.0,,,130.0,,130.0
IPLCN_047,Bench Only,毕京琦,M,J20-23,68.2,0.0,,,115.0,,115.0
IPLCN_047,Bench Only,Unknown,M,J15-19,96.06,0.0,,,120.0,,120.0
IPLCN_047,Bench Only,肖胜凯,M,Open,106.2,0.0,,,125.0,,125.0
IPLCN_047,Bench Only,吴双耀,M,J20-23,89.35,0.0,,,100.0,,100.0
IPLCN_047,Deadlift Only,单磊,M,ado,113.4,178.63,,,,305.0,305.0
IPLCN_047,Deadlift Only,陈英斌,M,Open,118.4,173.07,,,,300.0,300.0
IPLCN_047,Deadlift Only,高鹏,M,Open,81.4,167.24,,,,245.0,245.0
IPLCN_047,Deadlift Only,邵兴,M,J20-23,89.0,162.57,,,,250.0,250.0
IPLCN_047,Deadlift Only,蔡思源,M,Open,70.15,157.51,,,,210.0,210.0
IPLCN_047,Deadlift Only,林维阳,M,Open,97.75,136.78,,,,220.0,220.0
IPLCN_047,Deadlift Only,张宏骏,M,J20-23,70.4,134.68,,,,180.0,180.0
IPLCN_047,Deadlift Only,胡跃川,M,J20-23,110.9,129.9,,,,220.0,220.0
IPLCN_047,Deadlift Only,杨瑞泽,M,J15-19,97.4,118.32,,,,190.0,190.0
IPLCN_047,Deadlift Only,乔胤,M,J15-19,78.05,90.98,,,,130.0,130.0
IPLCN_048,Full Power,李国强,M,Open,67.55,48146.0,,242.5,142.5,240.0,625.0
IPLCN_048,Full Power,魏言聪,M,Open,87.05,460.46,,255.0,155.0,290.0,700.0
IPLCN_048,Full Power,伍培辉,M,Open,66.85,446.31,,215.0,145.0,215.0,575.0
IPLCN_048,Full Power,谷金平,M,Open,82.95,442.33,,255.0,145.0,255.0,655.0
IPLCN_048,Full Power,陈生水,M,Open,77.9,441.4,,235.0,155.0,240.0,630.0
IPLCN_048,Full Power,吴俊毅,M,Open,79.75,431.76,,225.0,150.0,250.0,625.0
IPLCN_048,Full Power,朱景昊,M,J20-23,56.69,424.61,,215.0,120.0,230.0,565.0
IPLCN_048,Full Power,钟荣茂,M,Open,73.9,412.84,,217.5,127.5,225.0,570.0
IPLCN_048,Full Power,何柯岩,M,Open,74.55,410.51,,220.0,120.0,230.0,570.0
IPLCN_048,Full Power,世,M,M40-44,109.5,403.44,,270.0,135.0,275.0,680.0
IPLCN_048,Full Power,陈土胜,M,Open,68.05,400.37,,205.0,100.0,217.5,522.5
IPLCN_048,Full Power,黄炜章,M,Open,95.25,386.9,,245.0,125.0,245.0,615.0
IPLCN_048,Full Power,龙佩玉,F,Open,55.1,386.66,,117.5,60.0,152.5,330.0
IPLCN_048,Full Power,宋安杰,M,Open,119.8,380.69,,242.5,165.0,255.0,662.5
IPLCN_048,Full Power,吴杰浩,M,Open,73.75,362.62,,185.0,105.0,210.0,500.0
IPLCN_048,Full Power,赵泓绚,F,Open,66.7,361.25,,115.0,67.5,165.0,347.5
IPLCN_048,Full Power,黄程春,M,Open,81.75,350.68,,190.0,120.0,205.0,515.0
IPLCN_048,Full Power,李函熹,M,Open,81.2,350.33,,202.5,100.0,210.0,512.5
IPLCN_048,Full Power,覃桂媚,F,Open,67.1,331.5,,125.0,55.0,140.0,320.0
IPLCN_048,Full Power,田佳兴,M,Open,89.4,330.88,,190.0,110.0,210.0,510.0
IPLCN_048,Full Power,张宏虹,M,Open,81.55,329.01,,190.0,90.0,202.5,482.5
IPLCN_048,Full Power,钱成杰,M,Open,80.4,328.29,,202.5,115.0,160.0,477.5
