comp_id,event,name,sex,division,bw,gpa,weight_class,dots,s,b,d,total
CPA_030,Full Power,朱亚莉,Unknown,Unknown,50.95,683.55,52,,105.0,57.5,117.5,280.0
CPA_030,Full Power,吴琪琪,Unknown,Unknown,54.2,666.64,56,,115.0,60.0,110.0,285.0
CPA_030,Full Power,陈卓,Unknown,Unknown,51.7,645.75,52,,95.0,57.5,115.0,267.5
CPA_030,Full Power,朱婷,Unknown,Unknown,65.6,632.57,67.5,,117.5,60.0,125.0,302.5
CPA_030,Full Power,刘欣琰,Unknown,Unknown,50.9,622.52,52,,85.0,52.5,117.5,255.0
CPA_030,Full Power,周红红,Unknown,Unknown,54.8,620.39,56,,102.5,52.5,112.5,267.5
CPA_030,Full Power,杨滢煜,Unknown,Unknown,51.9,607.53,52,,97.5,37.5,117.5,252.5
CPA_030,Full Power,康佳宇,Unknown,Unknown,67.1,485.94,67.5,,90.0,45.0,100.0,235.0
CPA_030,Full Power,王丹,Unknown,Unknown,57.4,416.92,60,,60.0,37.5,87.5,185.0
CPA_030,Full Power,万肖飞,Unknown,Unknown,118.55,,125,,335.0,265.0,322.5,922.5
CPA_030,Full Power,李斌,Unknown,Unknown,81.1,,82.5,,285.0,177.5,290.0,752.5
CPA_030,Deadlift Only,臧一凡,Unknown,Unknown,98.55,399.79,100,,,,330.0,
CPA_030,Deadlift Only,朱明乾,Unknown,Unknown,55.05,354.3,56,,,,200.5,
CPA_030,Deadlift Only,朱桂,Unknown,Unknown,59.7,330.78,60,,,,200.0,
CPA_030,Deadlift Only,王长利,Unknown,Unknown,73.5,317.71,75,,,,225.0,
CPA_030,Deadlift Only,殷超群,Unknown,Unknown,78.05,316.46,82.5,,,,232.5,
CPA_030,Deadlift Only,魏斯蓓,Unknown,Unknown,58.35,300.97,60,,,,135.0,
CPA_030,Deadlift Only,桑柯,Unknown,Unknown,100.8,299.81,110,,,,250.0,
CPA_030,Deadlift Only,丁彪,Unknown,Unknown,89.95,296.82,90,,,,235.0,
CPA_030,Deadlift Only,方宝臻,Unknown,Unknown,72.95,287.89,75,,,,202.5,
CPA_030,Deadlift Only,赵瑞祥,Unknown,Unknown,73.65,282.41,75,,,,200.0,
CPA_030,Deadlift Only,段兴旺,Unknown,Unknown,61.1,279.77,67.5,,,,172.5,
CPA_030,Deadlift Only,江君,Unknown,Unknown,86.6,276.11,90,,,,215.0,
CPA_030,Deadlift Only,姚记腾,Unknown,Unknown,103.1,237.48,110,,,,200.0,
CPA_030,Deadlift Only,付文博,Unknown,Unknown,87.95,178.64,90,,,,140.0,
CPA_030,Deadlift Only,邱博,Unknown,Unknown,63.2,173.93,67.5,,,,110.0,
CPA_030,Deadlift Only,梁好,Unknown,Unknown,77.5,163.99,82.5,,,,120.0,
CPA_030,Deadlift Only,李宝平,Unknown,Unknown,78.85,148.91,82.5,,,,110.0,
CPA_030,Bench Only,万肖飞,Unknown,Unknown,118.55,292.44,125,,,262.5,,
CPA_030,Bench Only,叶昊炜,Unknown,Unknown,96.85,244.24,100,,,200.0,,
CPA_030,Bench Only,胡龙龙,Unknown,Unknown,114.75,231.79,125,,,205.0,,
CPA_030,Bench Only,臧一凡,Unknown,Unknown,98.55,224.12,100,,,185.0,,
CPA_030,Bench Only,孙欢,Unknown,Unknown,72.8,216.81,75,,,152.5,,
CPA_030,Bench Only,马劲博,Unknown,Unknown,58.2,211.02,60,,,125.0,,
CPA_030,Bench Only,李孝政,Unknown,Unknown,96.8,207.61,100,,,170.0,,
CPA_030,Bench Only,芒来,Unknown,Unknown,104.75,206.23,110,,,175.0,,
CPA_030,Bench Only,丁彪,Unknown,Unknown,89.95,205.25,90,,,162.5,,
CPA_030,Bench Only,胡靖熙,Unknown,Unknown,64.5,201.73,67.5,,,130.0,,
CPA_030,Bench Only,殷超群,Unknown,Unknown,78.05,193.96,82.5,,,142.5,,
CPA_030,Bench Only,王长利,Unknown,Unknown,73.5,187.09,75,,,132.5,,
CPA_030,Bench Only,杨森,Unknown,Unknown,88.25,184.54,90,,,145.0,,
CPA_030,Bench Only,赵瑞祥,Unknown,Unknown,73.65,180.03,75,,,127.5,,
CPA_030,Bench Only,桑柯,Unknown,Unknown,100.8,179.89,110,,,150.0,,
CPA_030,Bench Only,江君,Unknown,Unknown,86.6,173.37,90,,,135.0,,
CPA_030,Bench Only,祁睿涵,Unknown,Unknown,141.35,169.54,140+,,,165.0,,
CPA_030,Bench Only,谢仑,Unknown,Unknown,75.1,160.3,82.5,,,115.0,,
CPA_030,Bench Only,钱翼,Unknown,Unknown,74.95,153.65,75,,,110.0,,
CPA_030,Bench Only,姚记腾,Unknown,Unknown,103.1,142.49,110,,,120.0,,
CPA_030,Bench Only,朱明乾,Unknown,Unknown,55.05,141.37,56,,,80.0,,
CPA_029,Full Power,薛毅林,M,Unknown,72.65,969.26,75,,245.0,150.0,285.0,680.0
CPA_029,Full Power,胡权,M,Unknown,76.45,876.16,82.5,,230.0,160.0,245.0,635.0
CPA_029,Full Power,陈斯靓,F,Unknown,46.75,873.17,48,,125.0,70.0,140.0,335.0
CPA_029,Full Power,宗俊辉,M,Unknown,74.15,843.7,75,,220.0,135.0,245.0,600.0
CPA_029,Full Power,黄志超,M,Unknown,80.0,838.17,82.5,,215.0,175.0,235.0,625.0
CPA_029,Full Power,向禹旭,M,Unknown,100.0,806.21,100,,240.0,170.0,260.0,670.0
CPA_029,Full Power,邵皓然,M,Unknown,73.85,799.66,75,,220.0,127.5,220.0,567.5
CPA_029,Full Power,彭耀,M,Unknown,81.7,795.69,82.5,,215.0,145.0,240.0,600.0
CPA_029,Full Power,李波,M,Unknown,89.8,783.11,90,,210.0,165.0,245.0,620.0
CPA_029,Full Power,赵锦希,M,Unknown,106.8,771.16,110,,270.0,155.0,235.0,660.0
CPA_029,Full Power,陈凯歌,M,Unknown,79.35,761.82,82.5,,220.0,135.0,210.0,565.0
CPA_029,Full Power,杨博元,M,Unknown,116.8,754.39,125,,250.0,175.0,247.5,672.5
CPA_029,Full Power,夏思琪,F,Unknown,51.55,748.35,52,,115.0,55.0,140.0,310.0
CPA_029,Full Power,姜熙胜,M,Unknown,84.65,743.89,90,,210.0,137.5,225.0,572.5
CPA_029,Full Power,李林杰,M,Unknown,77.2,740.54,82.5,,200.0,120.0,220.0,540.0
CPA_029,Full Power,马斌超,M,Unknown,73.9,732.73,75,,195.0,120.0,205.0,520.0
CPA_029,Full Power,张艺,M,Unknown,65.85,726.43,67.5,,160.0,115.0,200.0,475.0
CPA_029,Full Power,谭相兰,F,Unknown,50.7,686.07,52,,120.0,45.0,115.0,280.0
CPA_029,Full Power,刘诚,M,Unknown,66.25,653.71,67.5,,150.0,100.0,180.0,430.0
CPA_029,Full Power,莫敏娴,F,Unknown,54.9,649.38,56,,105.0,50.0,125.0,280.0
CPA_029,Full Power,钟鲁源,M,Unknown,93.35,642.5,100,,185.0,122.5,210.0,517.5
CPA_029,Full Power,郭佳汝,M,Unknown,111.0,614.15,125,,240.0,100.0,195.0,535.0
CPA_029,Full Power,区倩仪,F,Unknown,65.35,602.24,67.5,,110.0,60.0,117.5,287.5
CPA_029,Full Power,李瑞,M,Unknown,86.9,564.33,90,,155.0,115.0,170.0,440.0
CPA_029,Full Power,谢煜东,M,Unknown,89.2,557.86,90,,155.0,110.0,175.0,440.0
CPA_029,Full Power,白松洋,M,Unknown,86.4,556.5,90,,167.5,92.5,172.5,432.5
CPA_029,Full Power,旦增尊珠,M,Unknown,81.4,524.84,82.5,,130.0,85.0,180.0,395.0
CPA_029,Full Power,薛毅林,M,Unknown,72.65,395.54,75,,,277.5,,
CPA_029,Full Power,张宗其,M,Unknown,79.75,382.76,82.5,,,285.0,,
CPA_029,Full Power,林潇,M,Unknown,74.9,349.2,75,,,250.0,,
CPA_029,Full Power,聂贵其,M,Unknown,67.5,341.06,67.5,,,227.5,,
CPA_029,Full Power,杨亦婷,F,Unknown,74.4,335.25,75,,,170.0,,
CPA_029,Full Power,蒋柳,M,Unknown,67.2,316.53,67.5,,,210.0,,
CPA_029,Full Power,党朝磊,M,Unknown,98.3,254.69,100,,,210.0,,
CPA_029,Full Power,林汝杰,M,Unknown,85.35,187.55,90,,,145.0,,
CPA_029,Full Power,冯璟祎,F,Unknown,42.0,187.26,44,,,65.0,,
CPA_029,Full Power,白子敬,M,Unknown,62.3,183.52,67.5,,,115.0,,
CPA_028,Full Power,聂博之,Unknown,Unknown,98.45,912.65,100,,292.5,175.0,285.0,752.5
CPA_028,Full Power,艾泽民,Unknown,Unknown,88.35,874.96,90,,245.0,155.0,287.5,687.5
CPA_028,Full Power,殷超群,Unknown,Unknown,87.8,874.04,90,,255.0,175.0,255.0,685.0
CPA_028,Full Power,郭凯良,Unknown,Unknown,67.45,804.23,67.5,,170.0,130.0,235.0,535.0
CPA_028,Full Power,李文钧,Unknown,Unknown,80.75,793.25,82.5,,230.0,145.0,220.0,595.0
CPA_028,Full Power,黄震,Unknown,Unknown,74.85,775.22,75,,215.0,125.0,215.0,555.0
CPA_028,Full Power,周嘉,Unknown,Unknown,74.0,762.85,75,,200.0,112.5,230.0,542.5
CPA_028,Full Power,王瑞,Unknown,Unknown,74.14,710.99,75,,152.5,57.5,150.0,360.0
CPA_028,Full Power,王昊,Unknown,Unknown,80.8,696.6,82.5,,195.0,107.5,220.0,522.5
CPA_028,Full Power,陈香雨,Unknown,Unknown,73.85,667.54,75,,142.5,55.0,140.0,337.5
CPA_028,Full Power,郭志文,Unknown,Unknown,88.3,655.43,90,,200.0,100.0,215.0,515.0
CPA_028,Full Power,丁嘉煜,Unknown,Unknown,54.7,649.83,56,,130.0,75.0,160.0,365.0
CPA_028,Full Power,姜佳敏,Unknown,Unknown,67.24,646.2,67.5,,115.0,57.5,140.0,312.5
CPA_028,Full Power,薛乾宇,Unknown,Unknown,80.93,626.6,82.5,,160.0,110.0,200.0,470.0
CPA_028,Full Power,严惠,Unknown,Unknown,55.98,613.07,56,,95.0,42.5,130.0,267.5
CPA_028,Full Power,车静,Unknown,Unknown,59.4,568.77,60,,110.0,42.5,105.0,257.5
CPA_028,Full Power,杨冬根,Unknown,Unknown,66.35,554.89,67.5,,120.0,105.0,140.0,365.0
CPA_028,Full Power,何振纲,Unknown,Unknown,99.1,401.89,100,,,,332.5,
CPA_028,Full Power,赖朝胜,Unknown,Unknown,74.0,344.51,75,,,,245.0,
CPA_028,Full Power,叶书晨,Unknown,Unknown,89.9,328.4,90,,,,260.0,
CPA_028,Full Power,曾志峰,Unknown,Unknown,82.3,319.72,82.5,,,,242.5,
CPA_028,Full Power,王皓文,Unknown,Unknown,66.85,302.26,67.5,,,,200.0,
CPA_028,Full Power,廖青峰,Unknown,Unknown,74.85,293.33,75,,,,210.0,
CPA_028,Full Power,党朝磊,Unknown,Unknown,89.98,252.61,90,,,200.0,,
CPA_028,Full Power,叶书晨,Unknown,Unknown,89.9,214.72,90,,,170.0,,
CPA_028,Full Power,廖青峰,Unknown,Unknown,74.85,202.54,75,,,145.0,,
CPA_028,Full Power,张胜杰,Unknown,Unknown,69.65,190.77,75,,,130.0,,
CPA_028,Full Power,侯俊波,Unknown,Unknown,73.6,169.44,75,,,120.0,,
CPA_028,Full Power,杨冬根,Unknown,Unknown,66.35,167.23,67.5,,,110.0,,
CPA_028,Full Power,万世成,Unknown,Unknown,81.0,159.67,82.5,,,120.0,,
CPA_028,Full Power,王天男,Unknown,Unknown,65.6,107.34,67.5,,,70.0,,
CPA_027,Full Power,周进,Unknown,Unknown,94.25,991.59,100,,292.5,185.0,325.0,802.5
CPA_027,Full Power,田浩宇,Unknown,Unknown,74.9,970.78,75,,252.5,167.5,275.0,695.0
CPA_027,Full Power,农珍梅,Unknown,Unknown,55.75,916.74,56,,162.5,80.0,157.5,400.0
CPA_027,Full Power,黄洁光,Unknown,Unknown,65.3,915.3,67.5,,205.0,135.0,255.0,595.0
CPA_027,Full Power,唐欣,Unknown,Unknown,75.55,900.24,82.5,,190.0,85.0,185.0,460.0
CPA_027,Full Power,温业斌,Unknown,Unknown,69.9,900.08,75,,225.0,135.0,255.0,615.0
CPA_027,Full Power,陆兢,Unknown,Unknown,66.75,853.9,67.5,,190.0,120.0,255.0,565.0
CPA_027,Full Power,刘济民,Unknown,Unknown,59.9,853.1,60,,190.0,117.5,210.0,517.5
CPA_027,Full Power,梁炜莹,Unknown,Unknown,58.05,799.15,60,,140.0,57.5,160.0,357.5
CPA_027,Full Power,颜家胜,Unknown,Unknown,83.75,796.74,90,,225.0,150.0,235.0,610.0
CPA_027,Full Power,岑宇夏,Unknown,Unknown,66.85,770.78,67.5,,185.0,125.0,200.0,510.0
CPA_027,Full Power,莫智鹏,Unknown,Unknown,66.4,767.73,67.5,,185.0,135.0,185.0,505.0
CPA_027,Full Power,廖贤呈,Unknown,Unknown,73.55,755.43,75,,185.0,120.0,230.0,535.0
CPA_027,Full Power,陈耀文,Unknown,Unknown,98.45,751.95,100,,240.0,130.0,250.0,620.0
CPA_027,Full Power,孙一翔,Unknown,Unknown,100.2,737.02,110,,240.0,142.5,230.0,612.5
CPA_027,Full Power,李杨,Unknown,Unknown,82.15,726.54,82.5,,210.0,130.0,210.0,550.0
CPA_027,Full Power,黎省吴,Unknown,Unknown,72.2,723.22,75,,190.0,95.0,220.0,505.0
CPA_027,Full Power,温开煜,Unknown,Unknown,89.3,664.77,90,,200.0,115.0,210.0,525.0
CPA_027,Full Power,陈瑾,Unknown,Unknown,55.35,639.55,56,,100.0,57.5,120.0,277.5
CPA_027,Full Power,黄炜祺,Unknown,Unknown,89.3,639.44,90,,200.0,100.0,205.0,505.0
CPA_027,Full Power,胡英伟,Unknown,Unknown,73.45,608.78,75,,170.0,90.0,170.0,430.0
CPA_027,Full Power,朱美艳,Unknown,Unknown,58.3,601.93,60,,100.0,50.0,120.0,270.0
CPA_027,Full Power,赵恬,Unknown,Unknown,67.3,582.97,67.5,,112.5,45.0,125.0,282.5
CPA_027,Full Power,王天溢,Unknown,Unknown,73.9,570.69,75,,145.0,90.0,170.0,405.0
CPA_027,Full Power,陈意,Unknown,Unknown,43.95,539.59,44,,75.0,25.0,95.0,195.0
CPA_027,Full Power,苏铭,Unknown,Unknown,53.9,527.98,52,,85.0,40.0,100.0,225.0
CPA_027,Full Power,雷锦铭,Unknown,Unknown,63.45,473.84,67.5,,80.0,37.5,105.0,222.5
CPA_027,Full Power,张宗其,M,Unknown,79.7,433.97,82.5,,,,322.5,
CPA_027,Full Power,Donnie Lucas,M,Unknown,97.35,414.25,100,,,,340.0,
CPA_027,Full Power,韦康,M,Unknown,86.65,407.74,90,,,,317.5,
CPA_027,Full Power,巫丹虹,F,Unknown,59.2,348.69,60,,,,157.5,
CPA_027,Full Power,张秀恒,M,Unknown,74.45,322.76,75,,,,230.0,
CPA_027,Full Power,郭锡龙,M,Unknown,74.75,307.3,75,,,,220.0,
CPA_027,Full Power,陈世宇,M,Unknown,109.8,305.78,110,,,,265.0,
CPA_027,Full Power,柯玉婵,F,Unknown,81.6,289.87,82.5,,,,152.5,
CPA_027,Full Power,朱国华,M,Unknown,88.5,289.18,82.5,,,,227.5,
CPA_027,Full Power,陈东福,M,Unknown,73.4,244.22,75,,,172.5,,
CPA_027,Full Power,陈林,M,Unknown,89.1,228.22,90,,,180.0,,
CPA_027,Full Power,林建良,M,Unknown,77.25,215.55,82.5,,,157.5,,
CPA_027,Full Power,刘逢源,M,Unknown,74.55,203.06,75,,,145.0,,
CPA_027,Full Power,张锋,M,Unknown,81.55,202.24,82.5,,,152.5,,
CPA_027,Full Power,林重宏,M,Unknown,56.45,199.28,60,,,115.0,,
CPA_027,Full Power,易烘书,M,Unknown,82.5,187.61,82.5,,,142.5,,
CPA_026,Full Power,臧一凡,Unknown,Unknown,103.5,,105,489.86,277.5,195.0,335.0,807.5
CPA_026,Full Power,朱梦晴,Unknown,Unknown,53.6,,57,382.0,110.0,70.0,140.0,320.0
CPA_026,Full Power,单楷荣,Unknown,Unknown,98.1,,105,372.43,235.0,135.0,230.0,600.0
CPA_026,Full Power,顾习峰,Unknown,Unknown,107.5,,120,358.5,255.0,125.0,220.0,600.0
CPA_026,Full Power,蒋颉,Unknown,Unknown,103.2,,105,337.09,200.0,130.0,225.0,555.0
CPA_026,Full Power,夏长昊,Unknown,Unknown,91.0,,93,327.95,180.0,150.0,180.0,510.0
CPA_026,Full Power,杨冬晴,Unknown,Unknown,56.2,,57,315.12,100.0,52.5,120.0,272.5
CPA_026,Full Power,李盼庭,Unknown,Unknown,62.3,,63,311.33,110.0,57.5,120.0,287.5
CPA_026,Full Power,杨佳节,Unknown,Unknown,55.9,,57,307.53,105.0,50.0,110.0,265.0
CPA_026,Full Power,罗子璇,Unknown,Unknown,45.4,,47,302.6,70.0,50.0,105.0,225.0
CPA_026,Full Power,唐王振,Unknown,Unknown,91.9,,93,191.98,115.0,70.0,115.0,300.0
CPA_026,Full Power,江海军,M,Unknown,95.9,,105,169.32,,,270.0,
CPA_026,Full Power,徐金荣,M,Unknown,75.1,,83,129.03,,,180.0,
CPA_026,Full Power,陈一骏,M,Unknown,82.3,,8,123.79,,182.5,,
CPA_026,Full Power,乐竞雄,M,Unknown,73.9,,74,112.26,,155.0,,
CPA_026,Full Power,王洪宇,M,Unknown,81.7,,8,108.99,,160.0,,
CPA_026,Full Power,陈子健,M,Unknown,65.4,,66,106.5,,135.0,,
CPA_026,Full Power,汪洋,M,Unknown,90.4,,93,103.23,,160.0,,
CPA_026,Full Power,李章勇,M,Unknown,107.2,,120,101.69,,170.0,,
CPA_026,Full Power,Aliaksandr RYSHTOUSKI,M,Unknown,102.6,,105,98.94,,162.5,,
CPA_026,Full Power,郑迪,M,Unknown,99.1,,105,98.87,,160.0,,
CPA_026,Full Power,陈嘉俊,M,Unknown,73.6,,74,98.04,,135.0,,
CPA_026,Full Power,陆田鲍,M,Unknown,79.2,,8,97.11,,140.0,,
CPA_026,Full Power,曹永昊,M,Unknown,66.0,,66,95.98,,122.5,,
CPA_026,Full Power,李志霞,F,Unknown,53.1,,57,93.92,,,100.0,
CPA_026,Full Power,段文臣,M,Unknown,81.3,,8,92.22,,135.0,,
CPA_026,Full Power,徐渤,M,Unknown,81.1,,8,85.51,,125.0,,
CPA_026,Full Power,宋睿诚,M,Unknown,90.0,,93,71.13,,110.0,,
CPA_025,Full Power,刘清琛,Unknown,Unknown,71.5,,74,486.77,257.5,132.5,267.5,657.5
CPA_025,Full Power,胡咸辉,Unknown,Unknown,72.2,,74,448.65,230.0,135.0,245.0,610.0
CPA_025,Full Power,李驭,Unknown,Unknown,72.7,,74,446.59,215.0,135.0,260.0,610.0
CPA_025,Full Power,黄位剑,Unknown,Unknown,58.8,,59,446.32,190.0,140.0,190.0,520.0
CPA_025,Full Power,王海宁,Unknown,Unknown,60.8,,66,438.36,202.5,120.0,202.5,525.0
CPA_025,Full Power,梁胤耀,Unknown,Unknown,58.9,,59,430.68,187.5,105.0,210.0,502.5
CPA_025,Full Power,欧阳永成,Unknown,Unknown,70.8,,74,428.55,195.0,125.0,255.0,575.0
CPA_025,Full Power,吴强,Unknown,Unknown,90.9,,93,423.03,245.0,155.0,257.5,657.5
CPA_025,Full Power,林子睿,Unknown,Unknown,73.8,,74,418.65,220.0,127.5,230.0,577.5
CPA_025,Full Power,苏东浩,Unknown,Unknown,79.9,,83,417.48,215.0,145.0,245.0,605.0
CPA_025,Full Power,曾文世,Unknown,Unknown,59.4,,63,409.99,127.5,80.0,160.0,367.5
CPA_025,Full Power,房宇杰,Unknown,Unknown,78.9,,83,403.24,217.5,135.0,227.5,580.0
CPA_025,Full Power,杨兆坤,Unknown,Unknown,59.0,,59,402.26,155.0,120.0,195.0,470.0
CPA_025,Full Power,毛培宾,Unknown,Unknown,72.2,,74,399.0,200.0,100.0,242.5,542.5
CPA_025,Full Power,叶昊,Unknown,Unknown,100.1,,105,398.37,242.5,160.0,245.0,647.5
CPA_025,Full Power,黎健荣,Unknown,Unknown,74.2,,83,393.7,195.0,145.0,205.0,545.0
CPA_025,Full Power,兰巍,Unknown,Unknown,115.0,,120,393.35,270.0,157.5,247.5,675.0
CPA_025,Full Power,潘梓锋,Unknown,Unknown,57.9,,59,391.3,165.0,100.0,185.0,450.0
CPA_025,Full Power,詹培智,Unknown,Unknown,82.2,,83,390.31,220.0,130.0,225.0,575.0
CPA_025,Full Power,陈伟彬,Unknown,Unknown,83.2,,93,387.65,220.0,130.0,225.0,575.0
CPA_025,Full Power,卢泰华,Unknown,Unknown,91.5,,93,386.39,235.0,127.5,240.0,602.5
CPA_025,Full Power,陈斌鸿,Unknown,Unknown,58.4,,59,386.3,165.0,90.0,192.5,447.5
CPA_025,Full Power,常珑舰,Unknown,Unknown,89.5,,93,385.81,220.0,145.0,230.0,595.0
CPA_025,Full Power,覃世龙,Unknown,Unknown,64.2,,66,384.0,170.0,120.0,190.0,480.0
CPA_025,Full Power,邵伟光,Unknown,Unknown,163.5,,120+,383.74,320.0,150.0,260.0,730.0
CPA_025,Full Power,龙佩玉,Unknown,Unknown,56.5,,57,383.15,117.5,65.0,150.0,332.5
CPA_025,Full Power,薛嘉华,Unknown,Unknown,81.8,,83,379.48,220.0,137.5,200.0,557.5
CPA_025,Full Power,陈梓翘,Unknown,Unknown,73.1,,76,372.75,130.0,57.5,190.0,377.5
CPA_025,Full Power,何珊珊,Unknown,Unknown,54.3,,57,372.73,105.0,62.5,147.5,315.0
CPA_025,Full Power,左晓佩,Unknown,Unknown,62.5,,63,359.35,122.5,72.5,137.5,332.5
CPA_025,Full Power,刘蕙宁,Unknown,Unknown,55.2,,57,351.08,115.0,45.0,140.0,300.0
CPA_025,Full Power,吴嘉希,Unknown,Unknown,61.1,,63,320.58,102.5,60.0,130.0,292.5
CPA_025,Full Power,刘芍君,Unknown,Unknown,81.4,,84,312.96,130.0,60.0,145.0,335.0
CPA_025,Full Power,李静霖,Unknown,Unknown,62.4,,63,308.32,110.0,50.0,125.0,285.0
CPA_025,Full Power,陈艺,Unknown,Unknown,62.6,,63,286.12,100.0,52.5,112.5,265.0
CPA_025,Full Power,张文婵,Unknown,Unknown,66.1,,69,279.56,100.0,50.0,117.5,267.5
CPA_025,Full Power,胡钰祯,Unknown,Unknown,65.0,,69,261.23,100.0,42.5,105.0,247.5
CPA_025,Full Power,余楚蓓,Unknown,Unknown,55.5,,57,244.87,85.0,37.5,87.5,210.0
CPA_025,Full Power,冯钰菲,Unknown,Unknown,45.8,,47,180.37,40.0,25.0,70.0,135.0
CPA_025,Full Power,苏家俊,M,Unknown,77.9,,83,176.91,,,252.5,
CPA_025,Full Power,梁胤耀,M,Unknown,58.9,,59,175.7,,,205.0,
CPA_025,Full Power,欧阳永成,M,Unknown,71.8,,74,169.79,,,230.0,
CPA_025,Full Power,毛培宾,M,Unknown,71.8,,74,169.79,,,230.0,
CPA_025,Full Power,吴芷彤,F,Unknown,50.5,,52,161.74,,,130.0,
CPA_025,Full Power,罗标,M,Unknown,65.5,,66,157.59,,,200.0,
CPA_025,Full Power,胡乐,M,Unknown,104.5,,105,157.11,,,260.0,
CPA_025,Full Power,汤子恒,M,Unknown,91.9,,93,153.58,,,240.0,
CPA_025,Full Power,赵钰明,M,Unknown,81.3,,83,150.28,,,220.0,
CPA_025,Full Power,赵泽达,M,Unknown,73.2,,74,123.9,,170.0,,
CPA_025,Full Power,何金龙,M,Unknown,73.2,,74,111.14,,152.5,,
CPA_025,Full Power,钟骏杰,M,Unknown,65.1,,66,102.91,,130.0,,
CPA_025,Full Power,艾俊杰,M,Unknown,75.5,,8,101.8,,142.5,,
CPA_025,Full Power,蒙欢,M,Unknown,70.9,,74,98.66,,132.5,,
CPA_025,Full Power,廖俊朗,M,Unknown,54.2,,59,92.16,,100.0,,
CPA_025,Full Power,冯梓玄,M,Unknown,90.1,,93,92.09,,142.5,,
CPA_025,Full Power,梁金玲,F,Unknown,46.8,,47,92.03,,,70.0,
CPA_025,Full Power,吴子璇,M,Unknown,82.3,,83,91.57,,135.0,,
CPA_025,Full Power,秦泽宏,M,Unknown,64.2,,66,88.0,,110.0,,
CPA_025,Full Power,王斑,M,Unknown,65.1,,66,79.16,,100.0,,
CPA_025,Full Power,洪浩诚,M,Unknown,72.7,,74,69.55,,95.0,,
CPA_024,Full Power,李雪飞,Unknown,Unknown,65.1,979.5,67.5,,245.0,160.0,230.0,635.0
CPA_024,Full Power,戴明锋,Unknown,Unknown,69.45,974.82,75,,260.0,155.0,247.5,662.5
CPA_024,Full Power,王铂凯,Unknown,Unknown,81.1,971.32,82.5,,280.0,220.0,230.0,730.0
CPA_024,Full Power,何霄锋,Unknown,Unknown,82.55,941.33,90,,287.5,170.0,257.5,715.0
CPA_024,Full Power,张延飞,Unknown,Unknown,124.1,933.23,125,,385.0,170.0,300.0,855.0
CPA_024,Full Power,韦斐扬,Unknown,Unknown,73.2,865.41,75,,210.0,145.0,255.0,610.0
CPA_024,Full Power,张洪峻,Unknown,Unknown,88.6,851.64,90,,250.0,160.0,260.0,670.0
CPA_024,Full Power,崔亚鑫,Unknown,Unknown,74.6,847.24,75,,250.0,135.0,220.0,605.0
CPA_024,Full Power,肖万里,Unknown,Unknown,76.7,846.81,82.5,,240.0,140.0,235.0,615.0
CPA_024,Full Power,李硕,Unknown,Unknown,99.0,846.09,100,,285.0,170.0,245.0,700.0
CPA_024,Full Power,董宇豪,Unknown,Unknown,79.8,829.32,82.5,,237.5,130.0,250.0,617.5
CPA_024,Full Power,马梁,Unknown,Unknown,80.7,821.53,82.5,,230.0,145.0,240.0,615.0
CPA_024,Full Power,梁潇,Unknown,Unknown,98.2,819.62,100,,250.0,165.0,260.0,675.0
CPA_024,Full Power,宋泽雨,Unknown,Unknown,87.7,804.9,90,,225.0,160.0,245.0,630.0
CPA_024,Full Power,侯海林,Unknown,Unknown,72.4,803.46,75,,200.0,140.0,222.5,562.5
CPA_024,Full Power,蔡孟萧,Unknown,Unknown,87.85,800.67,90,,242.5,135.0,250.0,627.5
CPA_024,Full Power,康乐,Unknown,Unknown,66.0,800.3,67.5,,165.0,115.0,245.0,525.0
CPA_024,Full Power,刘云龙,Unknown,Unknown,74.3,792.88,75,,210.0,125.0,230.0,565.0
CPA_024,Full Power,刘孝宽,Unknown,Unknown,88.8,790.23,90,,240.0,142.5,240.0,622.5
CPA_024,Full Power,杨昊烨,Unknown,Unknown,106.9,779.92,110,,275.0,160.0,232.5,667.5
CPA_024,Full Power,姜力铭,Unknown,Unknown,107.2,779.12,110,,275.0,137.5,255.0,667.5
CPA_024,Full Power,曹金楷,Unknown,Unknown,64.9,773.36,67.5,,210.0,120.0,170.0,500.0
CPA_024,Full Power,张铜程,Unknown,Unknown,124.5,751.76,125,,280.0,150.0,260.0,690.0
CPA_024,Full Power,岳圣杰,Unknown,Unknown,98.8,750.23,100,,230.0,140.0,250.0,620.0
CPA_024,Full Power,王亚丽,Unknown,Unknown,65.3,743.64,67.5,,130.0,80.0,145.0,355.0
CPA_024,Full Power,王迪,Unknown,Unknown,88.55,743.59,90,,230.0,130.0,225.0,585.0
CPA_024,Full Power,王行,Unknown,Unknown,99.4,742.52,100,,235.0,140.0,240.0,615.0
CPA_024,Full Power,翟禹荃,Unknown,Unknown,81.45,740.75,82.5,,205.0,127.5,225.0,557.5
CPA_024,Full Power,崔玉峰,Unknown,Unknown,77.15,733.69,82.5,,192.5,127.5,215.0,535.0
CPA_024,Full Power,王龙,Unknown,Unknown,80.7,728.02,82.5,,210.0,115.0,220.0,545.0
CPA_024,Full Power,李春雷,Unknown,Unknown,89.75,726.27,90,,215.0,125.0,235.0,575.0
CPA_024,Full Power,孙涵,Unknown,Unknown,86.95,721.45,90,,220.0,127.5,215.0,562.5
